utts	labels
Hello! I would like to get some Italian food, somewhere in the center of town.	find_restaurant
I need a morrocan food place. Are there any around here?	find_restaurant
I am looking for a restaurant serving malaysian food.	find_restaurant
I'm looking for a restaurant in the south that is cheap.	find_restaurant
Hello, I'm trying to find an expensive restaurant in the south. Suggestions?	find_restaurant
I am looking for a mexican restaurant in south cambridge	find_restaurant
I am looking for a cheap restaurant to have a meal.	find_restaurant
I'm looking for information on a restaurant called La Margherita.	find_restaurant
I need to find a restaurant in the center of town. A place offering Vietnamese food, if possible.	find_restaurant
I'm looking for a restaurant on the north side of town that serves tuscan food.	find_restaurant
I want to find some information on da vinci pizzeria	find_restaurant
cheap restaurant, please	find_restaurant
A cheap restaurant in the south part of town	find_restaurant
I'm looking for a particular restaurant. Its name is called rice boat.	find_restaurant
Can you recommend me a moderate priced restaurant in the north part of town?	find_restaurant
Could you tell me whether there are any moderately priced catalan restaurants?	find_restaurant
Can you help me find an expensive restaurant that serves British food?	find_restaurant
I am looking for an expensive priced Chinese restaurant	find_restaurant
I am looking for a restaurant serving mediterranean food.	find_restaurant
I need some Caribbean food in the south part of town.	find_restaurant
I am looking for an Italian restaurant in the expensive price range.	find_restaurant
I'm looking for a particular restaurant. Its name is called panahar.	find_restaurant
Can you direct me to a Catalan restaurant that is moderately priced please?	find_restaurant
I am looking for african food	find_restaurant
Could you help me find a thai restaurant?	find_restaurant
I'm looking for a cheap place to dine that also service danish food. Any suggestions?	find_restaurant
I am looking for a restaurant in the city center that serves modern European food.	find_restaurant
Hi. I'm looking for a restaurant that serves Irish food. Can you help me?	find_restaurant
I'm looking for a moderately priced steakhouse.	find_restaurant
I would like to book a reservation at the cambridge lodge restaurant	find_restaurant
Hi, I am looking for a restaurant in the south that serves Tuscan food.	find_restaurant
I need to find a restaurant in the west area and more on the expensive side.	find_restaurant
Find me a moderately priced place to dine in the west.	find_restaurant
I am looking for a restaurant in the moderate price range that serves bistro type food.	find_restaurant
I need the address and phone number of a restaurant in the south part of town.	find_restaurant
Are there any cheap restaurants in the south part of town?	find_restaurant
I'm looking for a moderately priced restaurant to eat at in the north.	find_restaurant
I have a restaurant in mind that I'm trying to eat at tonight.	find_restaurant
I'm looking for information about a restaurant named the golden wok.	find_restaurant
I want a moderately priced restaurant in the north part of town. What is the address?	find_restaurant
Hello, I am looking for a restaurant that serves international food.	find_restaurant
I am looking for a restaurant serving turkish food in the centre part of town.	find_restaurant
I am looking for details on the yu garden restaurant.	find_restaurant
I would like to find the Anatolia restaurant please.	find_restaurant
Can you get me information on a restaurant called j restaurant?	find_restaurant
I need a place to eat in the east.	find_restaurant
Hello, I am looking for a moderately priced restaurant that serves european food.	find_restaurant
I am in the past of town. Can you recommend a restaurant in a moderate priced range?	find_restaurant
I need a moderately priced restaurant that serves molecular gastronomy food please.	find_restaurant
Hello, I am trying to locate a restaurant that serves northern European food, and I would prefer a more elegant setting.	find_restaurant
Can you get me information on a place called kymmoy?	find_restaurant
I'm looking for a mexican restaurant in the south part of town.	find_restaurant
Looking for a place to eat in the city center.	find_restaurant
I am looking for a restaurant in the west side of town.	find_restaurant
I am looking for the phone number and address of a restaurant that serves european food?	find_restaurant
Hi, I'd like to find an expensive cantonese restaurant.	find_restaurant
Hello, I am looking for a restaurant that serves African food.	find_restaurant
I am looking for a moderately priced restaurant in the north part of town, what do you have available?	find_restaurant
Can you help direct me a restaurant called Golden House?	find_restaurant
I'm looking for some Chinese food, any good places in town?	find_restaurant
Hi, I'm trying to find a moderate turkish place to eat at. Is there anything like that?	find_restaurant
I'd like to know what my options are, as far as expensive restaurants in the city center.	find_restaurant
Looking for a restaurant in the East side of town	find_restaurant
I am looking for a restaurant in the moderate price range that serves Lebanese food.	find_restaurant
I need to find a place to dine in the expensive price range that serves indian food.	find_restaurant
I'd like to find a cheap restaurant in the center of town.	find_restaurant
I need a restaurant in the east part of town that serves world food.	find_restaurant
